country,year,gender,age,pct_year_t_log_earnings,Npermearnaltranktp1,avg_pct_year_t_1_log_inc,Npermearnaltranktp5,avg_pct_year_t_5_log_inc
IRL,2020,Female,45-55,52.5,598,50.66407,,
IRL,2020,Female,45-55,55,602,53.07259,,
IRL,2020,Female,45-55,57.5,599,55.399441,,
IRL,2020,Female,45-55,60,601,57.9366,,
IRL,2020,Female,45-55,62.5,602,60.73793,,
IRL,2020,Female,45-55,65,600,63.393311,,
IRL,2020,Female,45-55,67.5,599,65.589897,,
IRL,2020,Female,45-55,70,602,67.973839,,
IRL,2020,Female,45-55,72.5,600,70.359833,,
IRL,2020,Female,45-55,75,603,72.713959,,
IRL,2020,Female,45-55,77.5,598,75.658867,,
IRL,2020,Female,45-55,80,599,77.40155,,
IRL,2020,Female,45-55,82.5,602,80.612473,,
IRL,2020,Female,45-55,85,601,83.252258,,
IRL,2020,Female,45-55,87.5,601,85.796303,,
IRL,2020,Female,45-55,90,600,88.016998,,
IRL,2020,Female,45-55,92.5,599,90.392052,,
IRL,2020,Female,45-55,95,603,93.07003,,
IRL,2020,Female,45-55,97.5,590,95.70752,,
IRL,2020,Female,45-55,99,360,97.961143,,
IRL,2020,Female,45-55,99.9,216,99.1856,,
IRL,2020,Female,45-55,100,29,,,
IRL,2020,Male,25-34,2.5,559,5.509398,,
IRL,2020,Male,25-34,5,565,8.2413263,,
IRL,2020,Male,25-34,7.5,565,10.16212,,
IRL,2020,Male,25-34,10,562,13.61328,,
IRL,2020,Male,25-34,12.5,566,15.06387,,
IRL,2020,Male,25-34,15,564,18.500931,,
IRL,2020,Male,25-34,17.5,563,19.516741,,
IRL,2020,Male,25-34,20,564,21.860901,,
IRL,2020,Male,25-34,22.5,565,23.47574,,
IRL,2020,Male,25-34,25,566,25.69453,,
IRL,2020,Male,25-34,27.5,561,28.252831,,
IRL,2020,Male,25-34,30,564,30.634159,,
IRL,2020,Male,25-34,32.5,565,33.48357,,
IRL,2020,Male,25-34,35,564,35.21262,,
IRL,2020,Male,25-34,37.5,564,36.599529,,
IRL,2020,Male,25-34,40,564,39.395378,,
IRL,2020,Male,25-34,42.5,565,42.000488,,
IRL,2020,Male,25-34,45,564,44.35487,,
IRL,2020,Male,25-34,47.5,564,45.297298,,
IRL,2020,Male,25-34,50,564,48.791809,,
IRL,2020,Male,25-34,52.5,563,49.74955,,
IRL,2020,Male,25-34,55,564,53.326752,,
IRL,2020,Male,25-34,57.5,564,54.602619,,
IRL,2020,Male,25-34,60,565,56.71508,,
IRL,2020,Male,25-34,62.5,564,58.926682,,
IRL,2020,Male,25-34,65,564,61.727928,,
IRL,2020,Male,25-34,67.5,564,63.739491,,
IRL,2020,Male,25-34,70,565,65.53595,,
IRL,2020,Male,25-34,72.5,564,68.28038,,
IRL,2020,Male,25-34,75,563,71.150688,,
IRL,2020,Male,25-34,77.5,564,73.855812,,
IRL,2020,Male,25-34,80,565,76.497337,,
IRL,2020,Male,25-34,82.5,564,78.336037,,
IRL,2020,Male,25-34,85,563,81.0075,,
IRL,2020,Male,25-34,87.5,564,82.912819,,
IRL,2020,Male,25-34,90,566,86.386139,,
IRL,2020,Male,25-34,92.5,562,88.622803,,
IRL,2020,Male,25-34,95,565,91.591316,,
IRL,2020,Male,25-34,97.5,557,94.572083,,
IRL,2020,Male,25-34,99,338,96.880508,,
IRL,2020,Male,25-34,99.9,203,98.231583,,
IRL,2020,Male,25-34,100,26,,,
IRL,2020,Male,25-55,2.5,1956,4.207973,,
IRL,2020,Male,25-55,5,1974,6.9333448,,
IRL,2020,Male,25-55,7.5,1970,9.3885584,,
IRL,2020,Male,25-55,10,1973,11.9516,,
IRL,2020,Male,25-55,12.5,1971,14.07482,,
IRL,2020,Male,25-55,15,1971,16.672979,,
IRL,2020,Male,25-55,17.5,1972,18.96261,,
IRL,2020,Male,25-55,20,1973,21.12958,,
IRL,2020,Male,25-55,22.5,1971,23.40114,,
IRL,2020,Male,25-55,25,1973,25.620979,,
IRL,2020,Male,25-55,27.5,1968,27.46553,,
IRL,2020,Male,25-55,30,1972,29.71328,,
IRL,2020,Male,25-55,32.5,1974,32.475712,,
IRL,2020,Male,25-55,35,1973,34.235779,,
IRL,2020,Male,25-55,37.5,1970,36.016102,,
IRL,2020,Male,25-55,40,1973,38.793179,,
IRL,2020,Male,25-55,42.5,1970,41.04327,,
IRL,2020,Male,25-55,45,1973,43.285912,,
IRL,2020,Male,25-55,47.5,1972,45.59634,,
IRL,2020,Male,25-55,50,1969,47.674881,,
IRL,2020,Male,25-55,52.5,1973,49.990219,,
IRL,2020,Male,25-55,55,1972,52.76939,,
IRL,2020,Male,25-55,57.5,1973,54.786491,,
IRL,2020,Male,25-55,60,1970,57.245022,,
IRL,2020,Male,25-55,62.5,1974,59.65889,,
IRL,2020,Male,25-55,65,1969,62.337372,,
IRL,2020,Male,25-55,67.5,1973,64.768112,,
IRL,2020,Male,25-55,70,1975,67.02681,,
IRL,2020,Male,25-55,72.5,1971,69.751793,,
IRL,2020,Male,25-55,75,1969,72.417374,,
IRL,2020,Male,25-55,77.5,1972,74.730331,,
IRL,2020,Male,25-55,80,1972,77.247726,,
IRL,2020,Male,25-55,82.5,1972,79.896683,,
IRL,2020,Male,25-55,85,1972,82.196213,,
IRL,2020,Male,25-55,87.5,1970,84.356857,,
IRL,2020,Male,25-55,90,1974,87.403717,,
IRL,2020,Male,25-55,92.5,1971,89.634338,,
IRL,2020,Male,25-55,95,1970,92.594231,,
IRL,2020,Male,25-55,97.5,1946,95.179916,,
IRL,2020,Male,25-55,99,1180,97.366524,,
IRL,2020,Male,25-55,99.9,713,98.958122,,
IRL,2020,Male,25-55,100,91,99.883667,,
IRL,2020,Male,35-44,2.5,779,3.925849,,
IRL,2020,Male,35-44,5,784,6.7044978,,
IRL,2020,Male,35-44,7.5,784,9.3716555,,
IRL,2020,Male,35-44,10,786,11.64128,,
IRL,2020,Male,35-44,12.5,783,13.94214,,
IRL,2020,Male,35-44,15,784,16.126289,,
IRL,2020,Male,35-44,17.5,785,19.392401,,
IRL,2020,Male,35-44,20,785,21.392269,,
IRL,2020,Male,35-44,22.5,784,23.811769,,
IRL,2020,Male,35-44,25,784,26.0539,,
IRL,2020,Male,35-44,27.5,784,27.2689,,
IRL,2020,Male,35-44,30,784,29.781111,,
IRL,2020,Male,35-44,32.5,786,32.074741,,
IRL,2020,Male,35-44,35,785,33.840359,,
IRL,2020,Male,35-44,37.5,782,35.817749,,
IRL,2020,Male,35-44,40,787,38.99366,,
IRL,2020,Male,35-44,42.5,783,40.306469,,
IRL,2020,Male,35-44,45,785,43.13884,,
IRL,2020,Male,35-44,47.5,784,45.565289,,
IRL,2020,Male,35-44,50,783,46.976452,,
IRL,2020,Male,35-44,52.5,786,49.845219,,
IRL,2020,Male,35-44,55,784,52.195869,,
IRL,2020,Male,35-44,57.5,785,54.726971,,
IRL,2020,Male,35-44,60,784,57.218048,,
IRL,2020,Male,35-44,62.5,785,59.690651,,
IRL,2020,Male,35-44,65,783,62.493092,,
IRL,2020,Male,35-44,67.5,785,65.095329,,
IRL,2020,Male,35-44,70,787,67.410423,,
IRL,2020,Male,35-44,72.5,783,70.07019,,
IRL,2020,Male,35-44,75,783,72.671989,,
IRL,2020,Male,35-44,77.5,785,74.816299,,
IRL,2020,Male,35-44,80,785,77.539581,,
IRL,2020,Male,35-44,82.5,784,80.403557,,
IRL,2020,Male,35-44,85,785,82.423218,,
IRL,2020,Male,35-44,87.5,783,84.344276,,
IRL,2020,Male,35-44,90,785,87.459793,,
IRL,2020,Male,35-44,92.5,785,89.862488,,
IRL,2020,Male,35-44,95,784,92.881264,,
IRL,2020,Male,35-44,97.5,774,95.126717,,
IRL,2020,Male,35-44,99,468,97.471497,,
IRL,2020,Male,35-44,99.9,285,99.208588,,
IRL,2020,Male,35-44,100,36,99.845497,,
IRL,2020,Male,45-55,2.5,618,3.3864181,,
IRL,2020,Male,45-55,5,625,6.0379958,,
IRL,2020,Male,45-55,7.5,621,8.7060957,,
IRL,2020,Male,45-55,10,625,10.84767,,
IRL,2020,Male,45-55,12.5,622,13.34185,,
IRL,2020,Male,45-55,15,623,15.70611,,
IRL,2020,Male,45-55,17.5,624,17.92198,,
IRL,2020,Male,45-55,20,624,20.138121,,
IRL,2020,Male,45-55,22.5,622,22.815809,,
IRL,2020,Male,45-55,25,623,25.00934,,
IRL,2020,Male,45-55,27.5,623,27.00403,,
IRL,2020,Male,45-55,30,624,28.79571,,
IRL,2020,Male,45-55,32.5,623,32.06757,,
IRL,2020,Male,45-55,35,624,33.850311,,
IRL,2020,Male,45-55,37.5,624,35.737339,,
IRL,2020,Male,45-55,40,622,37.993469,,
IRL,2020,Male,45-55,42.5,622,41.101269,,
IRL,2020,Male,45-55,45,624,42.504749,,
IRL,2020,Male,45-55,47.5,624,45.905651,,
IRL,2020,Male,45-55,50,622,47.541321,,
IRL,2020,Male,45-55,52.5,624,50.389999,,
IRL,2020,Male,45-55,55,624,52.986191,,
IRL,2020,Male,45-55,57.5,624,55.02755,,
IRL,2020,Male,45-55,60,621,57.761219,,
IRL,2020,Male,45-55,62.5,625,60.279758,,
IRL,2020,Male,45-55,65,622,62.69397,,
IRL,2020,Male,45-55,67.5,624,65.286163,,
IRL,2020,Male,45-55,70,623,67.894279,,
IRL,2020,Male,45-55,72.5,624,70.682167,,
IRL,2020,Male,45-55,75,623,73.242073,,
IRL,2020,Male,45-55,77.5,623,75.413696,,
IRL,2020,Male,45-55,80,622,77.560997,,
IRL,2020,Male,45-55,82.5,624,80.670433,,
IRL,2020,Male,45-55,85,624,82.983162,,
IRL,2020,Male,45-55,87.5,623,85.679962,,
IRL,2020,Male,45-55,90,623,88.257561,,
IRL,2020,Male,45-55,92.5,624,90.258347,,
IRL,2020,Male,45-55,95,621,93.14431,,
IRL,2020,Male,45-55,97.5,615,95.797401,,
IRL,2020,Male,45-55,99,374,97.6744,,
IRL,2020,Male,45-55,99.9,225,99.296371,,
IRL,2020,Male,45-55,100,29,,,
IRL,2021,All genders,25-34,2.5,1073,5.6379099,,
IRL,2021,All genders,25-34,5,1085,8.3849049,,
IRL,2021,All genders,25-34,7.5,1081,11.33609,,
IRL,2021,All genders,25-34,10,1084,13.33404,,
IRL,2021,All genders,25-34,12.5,1081,15.42302,,
IRL,2021,All genders,25-34,15,1083,17.054501,,
IRL,2021,All genders,25-34,17.5,1082,19.661209,,
IRL,2021,All genders,25-34,20,1082,21.28595,,
IRL,2021,All genders,25-34,22.5,1082,23.4925,,
IRL,2021,All genders,25-34,25,1086,26.00453,,
IRL,2021,All genders,25-34,27.5,1081,28.779169,,
IRL,2021,All genders,25-34,30,1083,30.46018,,
IRL,2021,All genders,25-34,32.5,1084,32.611229,,
IRL,2021,All genders,25-34,35,1078,34.274479,,
IRL,2021,All genders,25-34,37.5,1084,36.985111,,
IRL,2021,All genders,25-34,40,1081,39.556759,,
IRL,2021,All genders,25-34,42.5,1084,41.578659,,
IRL,2021,All genders,25-34,45,1082,43.132759,,
IRL,2021,All genders,25-34,47.5,1081,45.602699,,
IRL,2021,All genders,25-34,50,1086,48.698792,,
IRL,2021,All genders,25-34,52.5,1084,50.871861,,
IRL,2021,All genders,25-34,55,1081,52.664829,,
IRL,2021,All genders,25-34,57.5,1082,54.49696,,
IRL,2021,All genders,25-34,60,1084,57.358059,,
IRL,2021,All genders,25-34,62.5,1081,59.620998,,
IRL,2021,All genders,25-34,65,1084,61.490871,,
IRL,2021,All genders,25-34,67.5,1078,64.468109,,
IRL,2021,All genders,25-34,70,1084,66.276604,,
IRL,2021,All genders,25-34,72.5,1083,69.002243,,
IRL,2021,All genders,25-34,75,1081,71.037521,,
IRL,2021,All genders,25-34,77.5,1086,73.762894,,
IRL,2021,All genders,25-34,80,1080,76.780922,,
IRL,2021,All genders,25-34,82.5,1084,78.645828,,
IRL,2021,All genders,25-34,85,1082,80.717339,,
IRL,2021,All genders,25-34,87.5,1083,83.658447,,
IRL,2021,All genders,25-34,90,1081,85.818748,,
IRL,2021,All genders,25-34,92.5,1084,88.259033,,
IRL,2021,All genders,25-34,95,1081,90.977386,,
IRL,2021,All genders,25-34,97.5,1069,93.835487,,
IRL,2021,All genders,25-34,99,646,96.869377,,
IRL,2021,All genders,25-34,99.9,393,98.830223,,
IRL,2021,All genders,25-34,100,50,98.804092,,
IRL,2021,All genders,25-55,2.5,3870,4.6630979,,
IRL,2021,All genders,25-55,5,3903,7.4779091,,
IRL,2021,All genders,25-55,7.5,3897,9.8078146,,
IRL,2021,All genders,25-55,10,3896,11.79382,,
IRL,2021,All genders,25-55,12.5,3899,13.77188,,
IRL,2021,All genders,25-55,15,3902,16.058849,,
IRL,2021,All genders,25-55,17.5,3898,18.62155,,
IRL,2021,All genders,25-55,20,3897,20.383129,,
IRL,2021,All genders,25-55,22.5,3901,22.56151,,
IRL,2021,All genders,25-55,25,3900,24.85722,,
IRL,2021,All genders,25-55,27.5,3895,27.77482,,
IRL,2021,All genders,25-55,30,3901,29.65266,,
IRL,2021,All genders,25-55,32.5,3900,32.059719,,
IRL,2021,All genders,25-55,35,3897,34.039478,,
IRL,2021,All genders,25-55,37.5,3897,36.253979,,
IRL,2021,All genders,25-55,40,3900,38.872231,,
IRL,2021,All genders,25-55,42.5,3896,41.082119,,
IRL,2021,All genders,25-55,45,3903,43.231071,,
IRL,2021,All genders,25-55,47.5,3894,45.538528,,
IRL,2021,All genders,25-55,50,3907,48.22736,,
IRL,2021,All genders,25-55,52.5,3899,50.266171,,
IRL,2021,All genders,25-55,55,3895,52.888939,,
IRL,2021,All genders,25-55,57.5,3901,55.13979,,
IRL,2021,All genders,25-55,60,3899,57.60342,,
IRL,2021,All genders,25-55,62.5,3897,60.075169,,
IRL,2021,All genders,25-55,65,3898,62.258331,,
IRL,2021,All genders,25-55,67.5,3898,64.918617,,
IRL,2021,All genders,25-55,70,3899,67.197578,,
IRL,2021,All genders,25-55,72.5,3901,69.987556,,
IRL,2021,All genders,25-55,75,3895,72.292847,,
IRL,2021,All genders,25-55,77.5,3901,74.920891,,
IRL,2021,All genders,25-55,80,3901,77.482246,,
IRL,2021,All genders,25-55,82.5,3895,79.693817,,
IRL,2021,All genders,25-55,85,3898,82.278633,,
IRL,2021,All genders,25-55,87.5,3903,84.786827,,
IRL,2021,All genders,25-55,90,3901,87.105408,,
IRL,2021,All genders,25-55,92.5,3893,89.670471,,
IRL,2021,All genders,25-55,95,3898,92.258217,,
IRL,2021,All genders,25-55,97.5,3848,94.961121,,
IRL,2021,All genders,25-55,99,2337,97.545799,,
IRL,2021,All genders,25-55,99.9,1407,99.061478,,
IRL,2021,All genders,25-55,100,181,99.557426,,
IRL,2021,All genders,35-44,2.5,1539,4.5085459,,
IRL,2021,All genders,35-44,5,1550,7.496882,,
IRL,2021,All genders,35-44,7.5,1549,9.6940355,,
IRL,2021,All genders,35-44,10,1547,11.32987,,
IRL,2021,All genders,35-44,12.5,1551,13.41876,,
IRL,2021,All genders,35-44,15,1550,16.03488,,
IRL,2021,All genders,35-44,17.5,1552,18.72909,,
IRL,2021,All genders,35-44,20,1546,20.261669,,
IRL,2021,All genders,35-44,22.5,1550,22.584999,,
IRL,2021,All genders,35-44,25,1550,24.745279,,
IRL,2021,All genders,35-44,27.5,1546,27.348141,,
IRL,2021,All genders,35-44,30,1552,29.629971,,
IRL,2021,All genders,35-44,32.5,1549,32.24947,,
IRL,2021,All genders,35-44,35,1551,34.432522,,
IRL,2021,All genders,35-44,37.5,1547,36.30859,,
IRL,2021,All genders,35-44,40,1549,38.538349,,
IRL,2021,All genders,35-44,42.5,1550,41.112541,,
IRL,2021,All genders,35-44,45,1550,43.219608,,
IRL,2021,All genders,35-44,47.5,1549,45.34338,,
IRL,2021,All genders,35-44,50,1552,48.010361,,
IRL,2021,All genders,35-44,52.5,1546,49.63625,,
IRL,2021,All genders,35-44,55,1549,52.81781,,
IRL,2021,All genders,35-44,57.5,1550,55.335548,,
IRL,2021,All genders,35-44,60,1551,57.747559,,
IRL,2021,All genders,35-44,62.5,1547,60.04591,,
IRL,2021,All genders,35-44,65,1548,62.081108,,
IRL,2021,All genders,35-44,67.5,1551,64.955002,,
IRL,2021,All genders,35-44,70,1550,67.410751,,
IRL,2021,All genders,35-44,72.5,1551,70.246529,,
IRL,2021,All genders,35-44,75,1547,72.559799,,
IRL,2021,All genders,35-44,77.5,1549,75.117081,,
IRL,2021,All genders,35-44,80,1549,77.421204,,
IRL,2021,All genders,35-44,82.5,1547,79.551292,,
IRL,2021,All genders,35-44,85,1552,82.650017,,
IRL,2021,All genders,35-44,87.5,1551,84.969849,,
IRL,2021,All genders,35-44,90,1551,87.205788,,
IRL,2021,All genders,35-44,92.5,1546,90.025818,,
IRL,2021,All genders,35-44,95,1549,92.416908,,
IRL,2021,All genders,35-44,97.5,1530,95.174339,,
IRL,2021,All genders,35-44,99,931,97.695969,,
IRL,2021,All genders,35-44,99.9,557,99.009163,,
IRL,2021,All genders,35-44,100,71,99.840424,,
IRL,2021,All genders,45-55,2.5,1258,4.0207171,,
IRL,2021,All genders,45-55,5,1268,6.678618,,
IRL,2021,All genders,45-55,7.5,1267,8.6429996,,
IRL,2021,All genders,45-55,10,1265,11.04134,,
IRL,2021,All genders,45-55,12.5,1267,12.7954,,
IRL,2021,All genders,45-55,15,1269,15.23841,,
IRL,2021,All genders,45-55,17.5,1264,17.599541,,
IRL,2021,All genders,45-55,20,1269,19.761299,,
IRL,2021,All genders,45-55,22.5,1269,21.739031,,
IRL,2021,All genders,45-55,25,1264,24.008751,,
IRL,2021,All genders,45-55,27.5,1268,27.43882,,
IRL,2021,All genders,45-55,30,1266,28.989691,,
IRL,2021,All genders,45-55,32.5,1267,31.355909,,
IRL,2021,All genders,45-55,35,1268,33.358921,,
IRL,2021,All genders,45-55,37.5,1266,35.561211,,
IRL,2021,All genders,45-55,40,1270,38.6968,,
IRL,2021,All genders,45-55,42.5,1262,40.618259,,
IRL,2021,All genders,45-55,45,1271,43.328732,,
IRL,2021,All genders,45-55,47.5,1264,45.722801,,
IRL,2021,All genders,45-55,50,1269,48.089321,,
IRL,2021,All genders,45-55,52.5,1269,50.516178,,
IRL,2021,All genders,45-55,55,1265,53.16753,,
IRL,2021,All genders,45-55,57.5,1269,55.44878,,
IRL,2021,All genders,45-55,60,1264,57.636978,,
IRL,2021,All genders,45-55,62.5,1269,60.497742,,
IRL,2021,All genders,45-55,65,1266,63.13216,,
IRL,2021,All genders,45-55,67.5,1269,65.256859,,
IRL,2021,All genders,45-55,70,1265,67.725578,,
IRL,2021,All genders,45-55,72.5,1267,70.512749,,
IRL,2021,All genders,45-55,75,1267,73.037933,,
IRL,2021,All genders,45-55,77.5,1266,75.674202,,
IRL,2021,All genders,45-55,80,1272,78.152092,,
IRL,2021,All genders,45-55,82.5,1264,80.766991,,
IRL,2021,All genders,45-55,85,1264,83.159088,,
IRL,2021,All genders,45-55,87.5,1269,85.526123,,
IRL,2021,All genders,45-55,90,1269,88.078751,,
IRL,2021,All genders,45-55,92.5,1263,90.446922,,
IRL,2021,All genders,45-55,95,1268,93.156311,,
IRL,2021,All genders,45-55,97.5,1249,95.663338,,
IRL,2021,All genders,45-55,99,760,97.936813,,
IRL,2021,All genders,45-55,99.9,457,99.324097,,
IRL,2021,All genders,45-55,100,60,99.850357,,
IRL,2021,Female,25-34,2.5,528,5.412333,,
IRL,2021,Female,25-34,5,533,8.6060343,,
IRL,2021,Female,25-34,7.5,534,11.37409,,
IRL,2021,Female,25-34,10,532,13.56069,,
IRL,2021,Female,25-34,12.5,531,15.3621,,
IRL,2021,Female,25-34,15,535,16.649019,,
IRL,2021,Female,25-34,17.5,533,19.466299,,
IRL,2021,Female,25-34,20,532,20.903761,,
IRL,2021,Female,25-34,22.5,533,23.390579,,
IRL,2021,Female,25-34,25,533,25.96019,,
IRL,2021,Female,25-34,27.5,532,28.389919,,
IRL,2021,Female,25-34,30,534,30.30777,,
IRL,2021,Female,25-34,32.5,533,32.914688,,
IRL,2021,Female,25-34,35,530,33.488571,,
IRL,2021,Female,25-34,37.5,534,36.662479,,
IRL,2021,Female,25-34,40,532,39.298641,,
IRL,2021,Female,25-34,42.5,533,41.688961,,
IRL,2021,Female,25-34,45,533,42.868992,,
IRL,2021,Female,25-34,47.5,532,45.520828,,
IRL,2021,Female,25-34,50,534,47.789631,,
IRL,2021,Female,25-34,52.5,534,51.35043,,
IRL,2021,Female,25-34,55,532,52.688492,,
IRL,2021,Female,25-34,57.5,533,54.185101,,
IRL,2021,Female,25-34,60,533,57.820141,,
IRL,2021,Female,25-34,62.5,532,59.778679,,
IRL,2021,Female,25-34,65,534,61.971149,,
IRL,2021,Female,25-34,67.5,530,64.292084,,
IRL,2021,Female,25-34,70,533,66.773323,,
IRL,2021,Female,25-34,72.5,534,68.960373,,
IRL,2021,Female,25-34,75,532,71.328369,,
IRL,2021,Female,25-34,77.5,533,74.345757,,
IRL,2021,Female,25-34,80,533,77.404793,,
IRL,2021,Female,25-34,82.5,532,79.091583,,
IRL,2021,Female,25-34,85,533,81.230492,,
IRL,2021,Female,25-34,87.5,535,83.937813,,
IRL,2021,Female,25-34,90,531,85.92337,,
IRL,2021,Female,25-34,92.5,532,88.044258,,
IRL,2021,Female,25-34,95,534,90.642311,,
IRL,2021,Female,25-34,97.5,525,93.641457,,
IRL,2021,Female,25-34,99,318,96.968338,,
IRL,2021,Female,25-34,99.9,193,98.587624,,
IRL,2021,Female,25-34,100,25,,,
IRL,2021,Female,25-55,2.5,1909,4.8213129,,
IRL,2021,Female,25-55,5,1920,7.8850412,,
IRL,2021,Female,25-55,7.5,1921,9.8038769,,
IRL,2021,Female,25-55,10,1918,12.00324,,
IRL,2021,Female,25-55,12.5,1918,13.76881,,
IRL,2021,Female,25-55,15,1925,15.7948,,
IRL,2021,Female,25-55,17.5,1921,18.09597,,
IRL,2021,Female,25-55,20,1919,20.029699,,
IRL,2021,Female,25-55,22.5,1923,22.2078,,
IRL,2021,Female,25-55,25,1918,24.586161,,
IRL,2021,Female,25-55,27.5,1919,27.695339,,
IRL,2021,Female,25-55,30,1922,29.694851,,
IRL,2021,Female,25-55,32.5,1921,32.069038,,
IRL,2021,Female,25-55,35,1921,33.561119,,
IRL,2021,Female,25-55,37.5,1920,36.232689,,
IRL,2021,Female,25-55,40,1921,38.823811,,
IRL,2021,Female,25-55,42.5,1917,41.190632,,
IRL,2021,Female,25-55,45,1925,43.291191,,
IRL,2021,Female,25-55,47.5,1916,45.414661,,
IRL,2021,Female,25-55,50,1924,48.142811,,
IRL,2021,Female,25-55,52.5,1924,50.31414,,
IRL,2021,Female,25-55,55,1917,53.125439,,
IRL,2021,Female,25-55,57.5,1923,55.06665,,
IRL,2021,Female,25-55,60,1919,57.9865,,
IRL,2021,Female,25-55,62.5,1920,60.30835,,
IRL,2021,Female,25-55,65,1920,62.474899,,
IRL,2021,Female,25-55,67.5,1922,65.021713,,
IRL,2021,Female,25-55,70,1920,67.424187,,
IRL,2021,Female,25-55,72.5,1922,69.91053,,
IRL,2021,Female,25-55,75,1919,72.465874,,
IRL,2021,Female,25-55,77.5,1919,75.066101,,
IRL,2021,Female,25-55,80,1925,77.573288,,
IRL,2021,Female,25-55,82.5,1915,79.767357,,
IRL,2021,Female,25-55,85,1921,82.502472,,
IRL,2021,Female,25-55,87.5,1926,84.780884,,
IRL,2021,Female,25-55,90,1920,87.161003,,
IRL,2021,Female,25-55,92.5,1915,89.589737,,
IRL,2021,Female,25-55,95,1922,92.046379,,
IRL,2021,Female,25-55,97.5,1893,94.797943,,
IRL,2021,Female,25-55,99,1154,97.570847,,
IRL,2021,Female,25-55,99.9,693,99.074364,,
IRL,2021,Female,25-55,100,89,99.819069,,
IRL,2021,Female,35-44,2.5,760,4.854053,,
IRL,2021,Female,35-44,5,763,8.0611057,,
IRL,2021,Female,35-44,7.5,764,9.5867224,,
IRL,2021,Female,35-44,10,762,11.56802,,
IRL,2021,Female,35-44,12.5,764,13.25892,,
IRL,2021,Female,35-44,15,764,15.82557,,
IRL,2021,Female,35-44,17.5,765,18.05027,,
